The Catholic population was primarily working-class until after World War II when it increasingly moved into white-collar status and left the inner city for the suburbs.	169
After 1960, the number of priests and nuns fell rapidly and new vocations were few.	83
The Catholic population was sustained by a large influx from Mexico and other Latin American nations.	101
As the Catholic colleges and universities matured, questions were raised about their adherence to orthodox Catholic theology.	125
After 1980, the Catholic bishops became involved in politics, especially on issues relating to abortion and sexuality.	118
Branko Merxhani was an Albanian intellectual, sociologist writer and literary critic.	85
He was one of the most important cultural figures of the pre world war II era in Albania and one of the founders of the Neo-Albanian school of thought.	151
He is thought to have been a Cham Albanian from a Christian background.	71
In Izmir he was educated in a British college where he studied Turkology, later he studied philosophy in either Germany or Austria.	131
Tek hyrja përgatitë nga dr.	27
Raghoebarsing Airstrip , near Raghoebarsing, Suriname.	54
Eriston , or Eristus or Eristos , was an ancient inland town on the island of Tenos.	84
It is mentioned in ancient inscriptions.	40
Its site is unlocated, but may be the same as Come.	51
Huddersfield bus station serves the town of Huddersfield, West Yorkshire, England.	82
The bus station was opened on Sunday one December nineteen seventy four and is owned and managed by Metro.	106
It is the busiest bus station in West Yorkshire and is used by more than 33,000 passengers every day.	101
The bus station is situated in Huddersfield town centre, underneath the Multi-storey car park.	94
It is bordered by the Ring Road and can be accessed from High Street, Upperhead Row and Henry Street.	101
There are twenty five pick-up and three alighting only stands at the bus station.	81
The main operators at the bus station include First West Yorkshire, Arriva Yorkshire and Yorkshire Tiger with other services run by First Greater Manchester,TLC, Tiger Blue and Stotts Coaches.	192
National Express coaches run nationwide from here.	50
In March 2009, Megabus started to run a coach service, called Megabusplus to London, which involves changing from the coach on to an East Midlands Trains service at East Midlands Parkway.	187
There are plenty of local services which link Huddersfield with the surrounding areas of the town such as Denby Dale, Golcar, Holmfirth, Lindley, Marsden, Meltham, Milnsbridge, Slaithwaite.	189
Three Tree Point is a low, gravelly, triangle-shaped spit jutting into the east side of Puget Sound.	100
It is about the midpoint between Seattle and Tacoma.	52
It is referred to on some navigation charts as "Point Pully", in recognition of crew member Robert Pulley of the Wilkes Expedition.	131
In early years of development on Three Tree Point, a dock was built on the north beach.	87
The area then was primarily used as for resort or summer homes and cabins.	74
As the area grew with more permanent residents, a clubhouse called "The Cove" was built with a tennis court and dance floor area, which was used frequently for events, parties, etc.	181
During the early years of World War II, lookouts would take turns in the light tower, searching the skies for possible enemy planes.	132
Today, Three Tree Point is a densely populated residential area where much attention has been paid toward tree preservation.	124
The surrounding waters are popular among scuba divers.	54
This Time It's Personal is the second studio album by American contemporary R&B group Somethin' for the People, released September 23, nineteen ninety seven via Warner Bros.	173
The album also reached 	23
Three singles were released from the album: "My Love Is the Shhh!	65
"My Love Is the Shhh!	21
In addition to original songs, the album contains a cover of "She's Always in My Hair" by Prince.	97
All music composed by Somethin' for the People, except where noted.	67
16 runs-per-wicket.	19
His overall first class career was also short: thirty-four matches for British Guiana in which he took ninety six wickets and made a solitary half-century with the bat.	168
Trim's Test debut came during the 1947–48 tour of the West Indies by Gubby Allen's England team.	96
Trim took two wickets for an economical six runs in his first outing, with a further wicket in England's second innings.	120
It was Trim's only match of the series, but he would tour India in January 1949, taking four hundred and twenty eight in Chennai and three hundred and thirty five at the Melbourne Cricket Ground.	195
He died in New Amsterdam, East Bank Berbice.	44
Trim was the first Berbician to play Test cricket.	50
A time in our history: Berbice Cricket from nineteen thirty nine to 2012, Lulu.	79
A Usenet newsgroup is a repository usually within the Usenet system, for messages posted from many users in different locations using Internet.	143
Newsgroups are technically distinct from, but functionally similar to, discussion forums on the World Wide Web.	111
Newsreader software is used to read the content of newsgroups.	62
Before the adoption of the World Wide Web, Usenet newsgroups were among the most popular Internet services, and have retained their noncommercial nature in contrast to the increasingly ad-laden web.	198
recent years, this form of open discussion on the Internet has lost considerable ground to individually-operated browser-accessible forums and big media social networks such as Facebook and Twitter.	198
Communication is facilitated by the Network News Transfer Protocol which allows connection to Usenet servers and data transfer over the internet.	145
Similar to another early protocol SMTP which is used for email messages.	72
this means that newsgroups can be replicated from server to server which gives the Usenet network the ability to maintain a level of robust data persistence as a result of built-in data redundancy.	197
l access using only the client-server commands of NNTP and in almost all cases will use a GUI for browsing as opposed to command line based client-server communication specified in the NNT protocol.	198
London Detective Mysteria is a two thousand, thirteen otome visual novel video game for the PlayStation Portable created by Karin Entertainment and published by Marvelous in Japan.	180
This version includes extra scenarios, a slightly different voice cast and a new artist.	88
Mysteria is classified as an otome game; like most otome games, the player takes the role of the main female character, Emily, who can choose from a variety of male characters as her love interest.	197
Most of the characters of English Detective Mysteria are inspired by famous figures of the detective mystery genre.	115
lock Holmes' and Watson' respective offsprings, the game features Sara Marple, niece of Agatha Christie's Jane Marple and Jean Lupin, son of the French thief Arsène Lupin created by Maurice Leblanc.	198
Characters Kenichirou Akechi and Seiji Kobayashi are an homage to Edogawa Ranpo's mystery series protagonists Kogoro Akechi and stepson Yoshio Kobayashi.	153
Thani Tamil Iyakkam is a linguistic-purity movement in Tamil literature which attempts to avoid loanwords from Sanskrit.	120
ings of Maraimalai Adigal, Paventhar Bharathidasan, Devaneya Pavanar, and Pavalareru Perunchitthiranaar, and was propagated in the Thenmozhi literary magazine founded by Pavalareru Perunchithiranar.	198
Advocates of purism popularised Tamil literature and crusaded for it, organising rallies in villages and towns and making Tamil purism a political issue.	153
The logical extension of this effort was to purge Tamil of the Sanskrit influence seen as making Tamil susceptible to northern political domination.	148
Anti-Sanskrit and anti-Hindi Tamil Nadu policies alienated the Brahmins, who were seen as supporting both languages.	116
icial language of Tamil Nadu, and in nineteen fifty nine set up the Tamil Development and Research Council to produce Tamil textbooks in the natural and human sciences, accounting, mathematics, and other subjects.	213
Shiiba is a village located in Higashiusuki District, Miyazaki Prefecture, Japan.	81
Shiiba is a small, mountainous village situated in the centre of the Southern island of Kyushu.	95
It is in northwest of Miyazaki prefecture, on the border with Kumamoto Prefecture.	82
The main area of Shiiba village itself is quite small, however, several small hamlets surround the village to make up the area/region known as Shiiba.	150
Shiiba is a very mountainous region covered with deep forest, cliffs and waterfalls.	84
There are also a few dams located in the area, the main one being the Shiba Dam which can be found in close proximity to Shiiba Secondary School.	145
Due to its many rivers, waterfalls, and forests, it is an area of outstanding natural beauty.	93
Due to the remote, natural, cool environment of Shiiba, it is home to many kinds of wildlife.	93
Fast Food is a nineteen ninety nine British film starring Gerard Butler and written and directed by Stewart Sugg.	113
Benny returns to the town of his youth to find the girl he's loved since childhood and runs into his four old criminal friends who have plans to rob a local gangster.	166
The Evening Telegraph was for most of its existence Ireland's leading evening newspaper.	88
Its main rivals were the widely read Dublin Evening Mail and the less widely read Evening Herald.	97
The Evening Telegraph was launched in eighteen seventy one by a former Irish nationalist Lord Mayor of Dublin Edmund Dwyer Gray.	128
The newspaper was unavowedly Irish nationalist in its politics.	63
It was particularly famous for the attention it paid to covering social events, and for its use of drawings as illustrations.	125
The paper was published on distinctive pink newspaper, which marked it out visually from the buff paper colour used by one of its Dublin rivals, the Dublin Evening Mail.	169
Leopold Bloom sells advertising for the Evening Telegraph in James Joyce's novel Ulysses.	89
A stud finder is a handheld device used with wood buildings to locate framing studs located behind the final walling surface, usually drywall.	142
While there are many different stud finders available, most fall into two main categories: magnetic stud detectors and electric stud finders.	141
Some newer technologies exist such as RF radar with 3D imaging technology.	74
Stud finders have been in use since the early 20th century, and the first ones were all magnetic, relying on internal magnets to detect the walling fasteners presumably attached to studs.	187
In 1977, Robert Franklin designed a revolutionary electronic stud finder that relied on an internal capacitor to measure changes in density behind the walling.	159
While novel, these electronic stud finders did not always prove effective in locating studs.	92
Since 1998, many developments and improvements have been made to the internal capacitor stud finders and increased their popularity.	132
Recent innovators developed stud finders with multiple sensor plates that sense the wall in multiple places instantly.	118
These sensors can indicate the location, width, and lack of studs simultaneously.	81
Pallama Divisional Secretariat is a Divisional Secretariat of Puttalam District, of North Western Province, Sri Lanka.	118
Curtains is a song by the American synthpop band Red Flag.	58
0 in the Megablack Box Set.	27
The Prelude or, Growth of a Poet's Mind; An Autobiographical Poem is an autobiographical poem in blank verse by the English poet William Wordsworth.	148
Intended as the introduction to the more philosophical poem The Recluse, which Wordsworth never finished, The Prelude is an extremely personal work and reveals many details of Wordsworth's life.	194
Wordsworth began The Prelude in 1798, at the age of 28, and continued to work on it throughout his life.	104
Its present title was given to it by his widow Mary.	52
It is widely regarded as Wordsworth's greatest work.	52
There are three versions of the poem:The seventeen ninety nine Prelude, called the Two-Part Prelude, composed 1798–1799, containing the first two parts of the later poem.	170
The eighteen zero five Prelude, which was found and printed by Ernest de Sélincourt in 1926, in thirteen books.	111
The eighteen fifty Prelude, published shortly after Wordsworth's death, in fourteen books.	90
single-engine, two-seat biplane based on the Heinkel He 50, the D1A was produced by Aichi for the Imperial Japanese Navy, remaining in service as a trainer at the time of the attack on Pearl Harbor.	198
However, the D1A1 was not designed by Aichi Tokei Denki Kabushiki Kaisha aircraft company , but by Ernst Heinkel Flugzeugwerke at the request of the Aichi company.	163
The initial version designed by Heinkel was the He 50, a similar model equipped with floats instead of landing gear.	116
D1A, based on the Heinkel He 66, an export model of the He 50, was designed as a biplane constructed of metal, with a fabric covering, a fixed landing gear and a conventional type tail landing skid.	198
Original models had three hundred and sixty five kW engines and it was not until later models that more powerful four hundred and thirty three kW engines were included in the construction.	188
Mohd Nasir Zakaria is a Malaysian politician.	45
From two thousand, eight to two thousand, thirteen he was the Member of the Parliament of Malaysia for the Padang Terap constituency in Kedah.	142
Mohd Nasir was elected to Parliament in the two thousand, eight election, defeating the incumbent UMNO member Ghazali Ibrahim by three hundred and sixty nine votes.	164
Prior to his election, he was a businessman.	44
seat in the two thousand, thirteen election to the former Menteri Besar of Kedah, Mahdzir Khalid, who had served for two terms as the state assemblyman for the seat of Pedu, which fell within Padang Terap's borders.	215
Gümüşlü is a village in the District of Besni, Adıyaman Province, Turkey.	73
Alemoatherium is an extinct genus of chiniquodontid cynodont of the late Triassic of Brazil.	92
huebneri, named in two thousand, seventeen by Agustín Martinelli and colleagues based on a left lower jaw.	106
Prosoplus marianarum is a species of beetle in the family Cerambycidae.	71
The Lycoming IO-390 engine is a horizontally opposed, four-cylinder aircraft engine, manufactured by Lycoming Engines.	118
The engine was originally conceived in the 1970s as the IO-400-X, but the project was never pursued.	100
The IO-390 was developed from the similar IO-360 engine, by using cylinders from the IO-580 to increase the O-360's cylinder bore.	130
It features a tuned induction system, roller tappets and Slick Start ignition.	78
The engine has a fuel injection system which meters fuel in proportion to the induction airflow with fuel vaporization taking place at the intake ports.	152
The cylinders have air-cooled heads.	36
It has a factory recommended TBO of two thousand hours and requires a dynafocal engine mount.	93
itially marketed through Lycoming's custom engine subsidiary, Thunderbolt Engines, prior to the engine's certification and was at that time only available for installation on non-certified aircraft.	198
d that it had obtained an FAA Supplemental Type Certificate to replace the originally fitted Lycoming O-360 engines in the Mooney M20E, M20F and M20J with a new or remanufactured IO-390-A3A6 engine.	198
Also on November 12, two thousand, nine Commander Aircraft received an STC for its model 112B using the MTV-12-B/188-59b propeller.	131
n's Grant, just north of Pinkham Notch, westward across Pinkham's Grant and Thompson and Meserve's Purchase to the summit of Mount Washington in the White Mountains of the US state of New Hampshire.	198
The Auto Road may be traversed by private vehicles, and there are also guided tours in vans, called stages.	107
The road has a series of sensors located at various altitudes along it.	71
The sensors transmit weather data via a solar-powered radio link.	65
Every year in June, the mountain road is host to the Mount Washington Road Race, an event which attracts hundreds of runners.	125
In July, the mountain road hosts Newton's Revenge, and in August the Mount Washington Auto Road Bicycle Hillclimb, both of which are bicycle races that run the same route as the road race.	188
China is the world leader in wind power generation, with the largest installed capacity of any nation and continued rapid growth in new wind facilities.	152
With its large land mass and long coastline, China has exceptional wind power resources: it is estimated China has about 2,380 gigawatts of exploitable capacity on land and two hundred GW on the sea.	199
3 GW of wind power generation capacity to reach a total capacity of one hundred and forty nine GW, and generated two hundred and forty one TWh of electricity, representing four of total national electricity consumption.	219
Wind power in the United States has however a much higher capacity factor.	74
China is forecast to have two hundred and fifty GW of wind capacity by two thousand, twenty as part of the government's pledge to produce fifteen percent of all electricity from renewable resources by that year.	211
China has identified wind power as a key growth component of the country's economy.	83
energy in China has not always kept up with the remarkable construction of wind power capacity in the country;in 2014, about one fifth of potential electricity was not used due to grid constraints.	197
The largest domestic wind turbine manufacturer in China is Goldwind from Xinjiang province.	91
Young Kingz is the third mixtape by the English hip hop duo Krept and Konan.	76
The mixtape was released on two September two thousand, thirteen on Play Dirty.	79
It entered the UK Albums Chart at number nineteen and the UK R&B Chart at number three.	87
ADP of London Boy Entertainment was the executive producer.	59
The mixtape featured rappers such as Fekky, Tinie Tempah, Giggs, Chip, Yungen, and G FrSH, and was accompanied by spoken word artist George the Poet and singer Yana Toma.	170
It received 550,000 YouTube hits in less than twenty four hours.	64
The record explains Konan’s loss of his stepfather and the duo’s reason of why they pursued their music career in a poetic storytelling type of rap.	148
"Don’t Waste My Time" was the second visual released also published on YouTube directed by Javier.	98
The video was based in their hometown.	38
Days of Kaunas City is an annual series of cultural events to celebrate the anniversary of Kaunas, Lithuania.	109
The oldest original privilege is kept in Saint Petersburg archives and its copy is kept in the Town Hall of Kaunas.	115
The main events of the festival, including folk art fairs and concerts, take place in the streets and squares of the Old Town of Kaunas at the end of May.	154
A Night in London is a live concert video by Mark Knopfler released on VHS tape in nineteen ninety six by PolyGram Music and on DVD in two thousand, three by Universal Music.	174
The setlist includes songs from Knopfler's first solo album, Golden Heart, along with well-known Dire Straits numbers and film themes composed by the artist.	157
ation is one of the member institutions of the Vocational Training Council offering vocational education to post-secondary students in Hong Kong through its nine campi located across the territory.	197
ign, printing, textiles, and clothing; hotel, service, and tourism studies; information technology, electrical, and electronic engineering; and mechanical, manufacturing, and industrial engineering.	198
Graduates of IVE can either join the labour market society or choose to further their studies to obtain higher education qualifications.	136
evelopment Centre , Chinese Cuisine Training Institute , Maritime Services Training Institute , Youth College , Training & Development Centre, Yeo Chei Man Senior Secondary School and Skills Centre.	198
Greenhalgh was a Democratic assemblyman.	40
On November 8, 1870, he was elected representative of Nye County in the Nevada Assembly with John Bowman.	105
Greenhalgh's term started the following day and he served in one regular session.	81
Records from the session stated that he resided in Twin River.	62
Prague were elected the Nye County representatives in the Assembly.	67
In May 1889, Greenhalgh was appointed one of the eight trustees of agricultural district no.	92
Bell would be the Democratic candidates for the two Nye County representatives in the Nevada Assembly.	102
Wager were elected assemblymen.	31
He was a zealous Protestant and opponent of the court and appears to have lost his reason.	90
Malet was the son of Sir Thomas Malet of Poyntington.	53
In 1660, he was elected Member of Parliament for Milborne Port in the Convention Parliament.	92
In sixteen sixty one he was re-elected MP for Milbourne Port in the Cavalier Parliament.	88
In sixteen seventy five he became a bencher of Middle Temple.	61
1,2,6-Trigalloyl glucose is a gallotannin found in cell cultures of Cornus officinalis.	87
up of Forest Researchers and Practitioners is a group of individuals with experience and expertise in forestry and forest ecology, who work to foster better management of Australia's native forests.	198
on their land,to allow and stimulate these trees to reach larger sizes,to report the presence of endangered plants and animals on their land, andto provide more habitat for these endangered species.	198
The Southern Cross Group includes:Dr Jerry Vanclay - Professor of Sustainable Forestry, Southern Cross UniversityMr David Thompson, Centre for Agricultural & Regional Economics Pty LtdProf.	189
District Council of Carpenters maintains jurisdiction over carpentry, Dock builder, timber man, millwright, floorcovering, specialty shops and exhibition work in the New York City area.	185
The most senior position since two thousand has been the Office of the Executive Secretary Treasurer, previous to that, it was the Office of President.	151
In September 1990, the US Attorney for the Southern District of New York filed a RICO lawsuit against the District Council under the leadership of Paschal McGuinness.	166
nt Decree installed oversight over the District Council operations via Judge Haight, and also brought in the office of the Investigations and Review Officer, now called the Independent Investigator.	198
The period of time when Walter Mack was the II, there was a good effort made to remove corruption from the District Council operations.	135
Walter Mack was able to conduct several investigations which led to indictments, convictions, and procedural changes.	117
Walter Mack was forced to give up the position of II after several objections from the District Council - and being accused of being "too thorough" in his investigations.	170
Atromitos Yeroskipou was a Cypriot football team based in the town of Yeroskipou, Paphos.	89
The club was founded in nineteen fifty six but the club was competing until two thousand, four in Paphos local league.	118
The club was promoted to the third division the following year and from season 2007/08 competes in second division.	115
The team has been promoted to the first division by finishing third.	68
The club in four years achieved to get promoted from Paphos local league to Cypriot first division.	99
They were relegated to the Cypriot Second Division in the 2008–2009 season after just one year in the top flight.	113
In 2013, the club was dissolved due to financial problems.	58
The club colours were red and blue.	35
44 the Supreme Court ruled that the Congress's authority, under Article One of the United States Constitution, could not be used to abrogate state sovereign immunity.	166
states when it acts pursuant to powers delegated to it by amendments subsequent to the Eleventh Amendment.	106
requently done pursuant to Section five of the Fourteenth Amendment, which explicitly allows the Congress to enforce its guarantees on the states and thus overrides states' Eleventh Amendment immunity.	201
that cases involving Congress’ authority under Section five present different problems than cases involving the Congress’s Commerce Clause authority.	149
" The doctrine has since developed a number of nuances and limitations.	71
Crown Prosecutor is an Australian-bred New Zealand racehorse, best-known for an upset victory in the 144th running of the New Zealand Derby.	140
Crown Prosecutor is a dark bay/brown colt by the multiple Grade One-winning American shuttle stallion Medaglia d'Oro out of the Exceed And Excel mare Riptide.	158
He was bred by Hesket Bloodstock in Victoria, Australia.	56
He was bought for A$50,000 at the two thousand, seventeen Inglis Melbourne Premier Sale.	88
Trained by Stephen Marsh, Crown Prosecutor began his career in October two thousand, eighteen with sixth and third placings over twelve hundred metres and fourteen hundred metres respectively.	192
He stepped up in class for his third start and scored a front-running victory in the Group three Wellington Stakes.	115
Unplaced in the Levin Classic and Waikato Guineas, Crown Prosecutor was a 105-to-one outsider for the New Zealand Derby at Ellerslie.	133
However, with Craig Grylls in the saddle, he surged to the lead in the straight and held out determined rival In A Twinkling by a head.	135
Moskal is a historical designation used for the residents of the Grand Duchy of Moscow from the 12th-18th centuries.	116
Today it has become an ethnic slur referring to the Russians living in Russia used in Ukraine, Belarus, and Poland.	115
The term is frequently derogatory or condescending, an equivalent of the Russian term Khokhol for Ukrainians.	109
Another version is that the word katsap comes from the Crimean kasab , because Muscovite soldiers carried large axes, which made them look like butchers.	153
With time, the word became an archaism in all the East Slavic languages, and survived only as a family name in each of those languages—see below.	145
The negative connotation, however, came in around the late 18th-early 19th centuries in the form of an ethnic slur labelling all Russians.	138
At that time, soldiers of the Imperial Russian Army stationed in parts of present-day Ukraine and Poland became known as moskale.	129
"Moskal" is a stock character of the traditional Ukrainian puppet theatre form, vertep.	87
Moskaliki is a Ukrainian designation for small fish typically used as bait or as a casual snack.	96
Odell Horton was a United States District Judge of the United States District Court for the Western District of Tennessee.	122
On February 27, 1980, Horton was nominated by President Jimmy Carter to a seat on the United States District Court for the Western District of Tennessee vacated by Judge Bailey Brown.	183
This is a list of the best-selling albums in the United Kingdom each year.	74
The sales figures given are only within that year, but each album has sold more copies overall.	95
Clivina columbica is a species of ground beetle in the subfamily Scaritinae.	76
The nineteen ninety five Welsh local elections, were held on four May in the twenty two new local authorities, as part of the wider nineteen ninety five UK local elections.	172
In all twenty two Welsh councils the whole of the council was up for election.	78
†Council was renamed shortly after election.	44
Anaconda is a variety of stud poker.	36
Each player is dealt seven cards.	33
They then each select three cards to be passed to the player on their left.	75
These cards are simply set on the table near their left-most opponent.	70
No players get to see their new three cards until everyone has made a pass.	75
Afterward, the players repeat the process, only with two cards, then again with one card.	89
Players then discard two cards to make their best five-card poker hand.	71
In this version of the game, up to seven people can play, passing out a total of forty nine cards and having three left over.	125
A round of betting occurs before the first pass of three cards, then again after every card pass is made.	105
An Australian international and Queensland State of Origin representative wing or centre, he also played for the Indigenous All Stars.	134
Yow Yeh spent his entire club career with the Broncos, which was cut short due to a bad leg break and complications.	116
Yow Yeh was born in Brisbane, Queensland to Rhonda Yow Yeh.	59
He was raised by his mother who was part samoan and was raised in northern Brisbane; Yow Yeh is an Aboriginal Australian of the Margany tribe and is also of part Chinese descent.	178
His surname is Mandarin; his great-great-grandfather was Chinese and his grandmother was part samoanand lived in Vanuatu before settling in Queensland.	151
Yow Yeh is related to former Balmain Tigers player Kevin Yow Yeh, who died before he was born.	94
and played there for one season but then had his scholarship torn up and was told by then Parramatta recruitment chief Rod Reddy that he would never make first grade and would not be able to cut it.	198
Technopolis is a Flemish technology education centre located near Mechelen.	75
Technopolis is an initiative which grew out of the Flanders Technology International Foundation, which was an initiative of the Flemish government.	147
Since seven October 1999, the FTI offices are located within the premises of the Technopolis centre and the name of the organization was changed to Technopolis.	160
The goal of the organization is to stimulate biotechnology and micro-electronics, and to increase the visibility of science in Flanders.	136
It has a permanent interactive exhibition for science and technology on display.	80
Science and technology in FlandersAgoria, technology industry in Belgium.	73
Urecoa River is a river of Venezuela.	37
It is part of the Orinoco River basin.	38
m route nine is a route in the Antwerp tram network connecting the Eksterlaar neighborhood in southern Deurne with Linkeroever using the Antwerp premetro network between Plantin and Van Eeden stations.	201
The present day route was officially opened on September 1, 2012, as part of a revision of the network map.	107
route nine originally operated a route between the Van Schoonbekeplein, near the Eilandje neighborhood, and Antwerpen Berchem station, using a trajectory via Meirbrug, the Stadspark and Dageraadplaats.	201
In nineteen fifty three however, tram tracks were broken up, and the route was replaced by bus route 9, following the same itinerary.	133
Later, bus route nine was extended from Berchem station to the Fruithoflaan, also in Berchem.	93
After the opening of the new tram route, the operation of bus route nine was suspended.	87
tween Berchem station and the Fruithoflaan was transferred to the newly created bus routes 90, ninety one and 92, which subsequently continue there itinerary to Mortsel and either Lier, Waarloos or Kontich.	206
In 2014, the trajectory of these lines was slightly modified to better service the Fruithoflaan, resuming the old route of bus line nine in the street, which had previously not been the case.	191
On September 1, 2012, the new tram route nine was officially opened on the Linkeroever-Eksterlaar trajectory as a part of a large scale redrawing of the Antwerp public transport network.	186
w route replaced tram route eleven on the Eksterlaar-Berchem station trajectory, as this route had been shortened to the latter, and introduced a new premetro connection between Berchem and Linkeroever.	202
me Emmys, two Annie Awards and a Writers Guild Award, as well as ten additional Daytime Emmy nominations, Carin Greenberg is a creator, writer, story editor and producer of children’s entertainment.	198
She is currently Co-Executive Producer and Story Editor for Kinderwood for Nick Jr, as well as developing new animated series for several other networks.	153
Recent credits include: Co-EPWriter for seasons 2,3 and four of Amazon Prime Video's Tumble Leaf; Co-Creatorwriter of Lately Lily, a pilot for Amazon.	150
Head Writer of Nick Jr's Lalaloopsy.	36
r numerous series including Between the Lions , Doc McStuffins, Sherriff Callie’s Wild West, Angelina Ballerina, Backyardigans, Bubble Guppies, Wonder Pets, and Dora the Explorer, among many others.	198
Greenberg also scripted three Dragon Tales Live stage shows, which toured the United States.	92
Prior to her work in television, Greenberg authored twenty six books for children, including her seven-book Karate Club series for Penguin USA, which sold over 200,000 copies.	175
in Russian & East European studies.	35
Detrick Peak is a sharp peak, about seven hundred metres high, standing one nautical mile east-southeast of Lutz Hill in the Kyle Hills, Ross Island.	149
m ionospheric research with the United States Antarctic Program, including the design and fabrication, as well as deployment of instruments at McMurdo Station, South Pole Station, and Siple Station.	198
Laurent Bénézech is a former French rugby union footballer.	59
He played as a prop.	20
He moved then to Stade Toulousain, where he would stay until 1989, moving to Racing Club de France, that he represented for seven years.	136
He had fifteen caps for France, from nineteen ninety four to 1995, without ever scoring.	88
He was also selected for the nineteen ninety five Rugby World Cup finals, playing a single game in the 54–18 win over Côte d'Ivoire.	132
Benezech after ending his player career become a sports consultant.	67
Sint Eustatius , also known affectionately to the locals as Statia , is an island in the Caribbean.	99
It is a special municipality of the Netherlands.	48
The island lies in the northern Leeward Islands portion of the West Indies, southeast of the Virgin Islands.	108
Sint Eustatius is immediately to the northwest of Saint Kitts, and to the southeast of Saba.	92
The regional capital is Oranjestad.	35
In the two thousand, one census, the population was recorded as 3,543 inhabitants, with a population density of one hundred and sixty nine inhabitants per square kilometre.	172
The official language is Dutch, but English is the "language of everyday life" on the island and education is solely in English.	128
A local English-based creole is also spoken informally.	55
Roosevelt Airport.	18
The bandit corydoras or false bandit catfish is a tropical freshwater fish belonging to the Corydoradinae sub-family of the Callichthyidae family.	146
It originates in inland waters in South America, and is found in the upper Rio Negro and Meta River basins in Brazil and Colombia.	130
It feeds on worms, benthic crustaceans, insects, and plant matter.	66
It lays eggs in dense vegetation and adults do not guard the eggs.	66
The female holds 2-4 eggs between her pelvic fins, where the male fertilizes them for about thirty seconds.	107
Only then does the female swim to a suitable spot, where she attaches the very sticky eggs.	91
The pair repeats this process until about one hundred eggs have been fertilized and attached.	93
The bandit corydoras is of commercial importance in the aquarium trade industry.	80
In five patrols UC-66 was credited with sinking thirty three ships, either by torpedo or by mines laid.	103
This is a notable early aircraft success against a U-boat.	58
A German Type UC II submarine, UC-66 had a displacement of four hundred and twenty seven tonnes when at the surface and five hundred and eight tonnes while submerged.	166
The submarine was powered by two six-cylinder four-stroke diesel engines each producing three hundred metric horsepower , two electric motors producing six hundred and twenty metric horsepower , and two propeller shafts.	220
hanical Code is a model code developed by the International Association of Plumbing and Mechanical Officials to govern the installation, inspection and maintenance of HVAC and refrigeration systems.	198
The UMC is developed using the American National Standards Institute's consensus development procedures.	104
This process brings together volunteers representing a variety of viewpoints and interests to achieve consensus on mechanical issues.	133
The UMC is designed to provide consumers with safe mechanical systems while, at the same time, allowing latitude for innovation and new technologies.	149
The public at large is encouraged to provide input for the development process.	79
The code is updated every three years.	38
A code development timeline and other relevant information are available at IAPMO’s Website.	92
In 1926, a group of Los Angeles plumbing inspectors recognized that there were no uniform requirements for the installation and maintenance of plumbing systems.	160
At that time, heating was done by boilers that piped the heat to radiators.	75
Efficient air conditioning was not available.	45
Tatiana Andreyеvna Volosozhar is a Ukrainian-born Russian pair skater.	70
wo-time two thousand, fourteen Olympic champion in the pairs and in team events, the two thousand, thirteen World champion, a four-time European champion, the two thousand, twelve Grand Prix Final champion, and a three-time Russian national champion.	250
They have also won six events on the Grand Prix series.	55
She and Morozov are four-time Ukrainian national champions and finished as high as fourth at the World Championships.	117
In December two thousand, ten she was granted expedited Russian citizenship, as both her parents are Russian.	109
Volosozhar and Trankov are the current World record holders for the short program.	82
They are the first figure skaters to win two gold medals at the same Olympics, having taken gold in pairs and in the inaugural team event.	138
Volosozhar began skating at the age of four.	44
The instructors at her skating class were initially dismissive, saying she was overweight, but gave her three months and eventually agreed to keep her.	151
Loja is a village in and capital of Sēja Municipality of Latvia.	64
Emlyn Road or Stamford Gardens was an authorised underground railway station planned by the Central London Railway but never built.	131
It was to be located near Stamford Brook Common at the junction of Emlyn Road, Stamford Brook Road, Bath Road and Prebend Gardens in Chiswick, in west London.	158
The station would have been between Turnham Green to the west and Rylett Road to the east.	90
World War I prevented the works from commencing and the permission expired.	75
In 1919, the CLR revived the plan for an extension to Richmond using a different route via the existing L&SWR/DR tracks to the south.	133
Parliamentary approval for the new route was received in 1920, but again the works were not carried out.	104
London's Lost Tube Schemes.	27
Capital Transport.	18
The track "Existence" is featured in the two thousand, two horror film Resident Evil but not on the accompanying soundtrack.	124
In 2015, Canadian label Artoffact re-released Epitaph on limited edition vinyl.	79
Everything Must Perish is the only single taken from Epitaph.	61
Along with the original version the title track is featured as radio edit.	74
Non-album track "Providence" is sung by Jenifer McLaren, also guest vocalist on Delerium's Poem.	96
Johan Carlsson from Release Magazine wrote that the band has taken "a more mature and melodic route" with the single.	117
Being a characteristic feature on previous recordings, on Epitaph Front Line Assembly did not use samples.	106
"This is the first time we quit using movie samples.	52
the more important role of samples in contemporary music and its financial side: "Sampling is an artform which was criticised in the beginning, but now it's a respected artform with big money in it.	198
C is an undescribed species of bigfin squid known only from a single specimen of seventy nine mm mantle length collected in the southern Atlantic Ocean and held in the Natural History Museum.	191
e proximal tentacles are more slender than arm pair IV, pigmentation is contained in the chromatophores, and "white nodules" are absent from the fins and glandular regions of the proximal tentacles.	198
C was originally illustrated in The Open Sea in nineteen fifty six and identified as Octopodoteuthopsis.	104
Hosking , Collins, London.	26
